id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
32602,0,1,9,1,0,0,0,0,0,0,8,1,1,0,0,1,0,0,0,0,2,0,0,2,0,4,12,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,31,0,0,2,0,0,0,0,15,0,0,0,2,0,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,2,0,0,1,0,6
30121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
26333,0,0,1,0,0,0,1,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
46606,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,1,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,7
30425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
17782,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38609,0,3,12,11,0,0,0,0,1,0,8,1,1,0,0,5,0,1,0,1,3,2,0,0,0,3,4,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,1,6,0,0,0,1,1,2,0,13,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,1,0,0,0,0,6
25253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
10576,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
45156,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19891,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,3
56000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,22,0,0,0,3,0,1,0,0,6,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8
36091,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,13,0,2,0,1,0,1,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,6
5492,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
30185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5
6529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,19,0,0,0,0,0,2
40745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,0,6
24240,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,4,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,0,0,0,0,0,3
33890,0,1,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,3,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6
10075,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2
5502,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,6,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
42280,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,8,5,1,7,0,8,0,6,2,1,0,0,1,0,2,1,0,0,7,3,0,6,0,0,0,0,0,1,0,1,0,4,2,3,0,0,1,12,2,0,4,1,0,13,0,0,0,0,2,1,8,1,3,3,3,1,0,0,0,6,0,0,0,1,0,1,19,0,1,1,1,0,2,1,1,1,2,6
47790,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,4,0,4,0,0,0,2,1,0,0,1,0,1,0,0,0,0,3,1,0,2,0,0,0,2,3,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,1,0,7
42792,0,4,1,2,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,8,0,0,2,0,0,8,3,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
18786,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
40901,1,21,0,2,0,0,2,2,1,1,1,0,2,2,0,7,1,12,2,10,1,2,2,23,0,0,1,0,1,0,1,2,0,1,5,1,1,13,0,2,0,1,2,1,0,3,1,2,1,4,0,4,0,5,1,0,0,9,0,0,0,0,0,4,1,2,7,1,21,0,0,1,0,7,3,6,0,4,1,3,0,1,10,0,0,1,2,0,2,30,0,0,0,6
36319,0,0,0,11,0,0,0,0,2,0,0,0,2,0,1,2,1,14,0,0,0,3,2,6,1,10,0,0,1,0,11,0,0,0,10,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,16,0,1,0,1,0,2,1,1,0,1,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0,0,0,6
39593,1,0,7,6,0,0,0,0,0,0,11,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,8,1,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,6
16656,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2
19107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,3
7457,0,0,0,1,0,0,0,0,24,0,0,0,1,0,3,2,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,18,0,1,7,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,2
42791,0,0,9,17,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,2,1,0,0,0,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6
39825,0,0,11,12,0,0,0,0,0,2,15,0,0,2,0,1,0,3,0,0,0,1,0,5,0,0,9,0,0,0,1,0,0,1,3,0,0,1,0,2,0,0,0,0,0,10,0,3,0,1,1,6,0,7,0,0,0,2,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,4,1,3,0,0,0,12,0,2,2,0,0,0,0,0,1,0,0,0,0,6
905,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12529,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
8362,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
40315,0,1,2,2,0,0,0,0,0,0,6,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,6
49209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,18,1,0,0,3,0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8
13388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
34110,4,0,1,2,0,0,0,0,0,0,0,0,3,0,1,2,0,3,0,0,2,2,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,2,0,5,0,0,0,0,0,0,0,3,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
7056,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,14,0,0,0,0,0,2
26306,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
15666,0,0,0,0,0,0,0,1,2,0,1,2,0,19,0,4,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,3,2,0,0,0,0,0,17,0,0,1,1,0,0,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
6483,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
43803,0,0,6,2,0,0,0,1,1,1,10,0,0,1,0,3,0,1,1,0,0,0,0,0,1,0,5,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12,0,1,0,1,0,1,4,0,0,0,0,0,2,0,0,1,0,0,0,3,0,1,1,0,0,11,0,3,2,0,0,0,0,0,0,0,1,1,0,6
8942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2
22875,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,4,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,2,13,0,1,0,0,2,1,0,0,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,3
33212,0,0,14,3,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,3,2,1,0,0,0,16,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,12,0,0,1,0,0,0,0,10,0,0,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,6
49007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
17283,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2
9591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
61680,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
25780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,8,5,0,2,0,0,0,0,0,3
37223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,6
55142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
59843,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,5,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,9
51078,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,84,3,0,4,0,5,0,0,0,0,0,0,0,2,1,0,3,0,0,5,0,0,0,1,0,2,1,1,0,2,1,0,0,0,0,3,1,0,0,7,0,0,0,0,1,3,2,0,7,0,18,2,0,0,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,8
24447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
54373,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,8,0,0,0,1,0,1,0,2,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,8
59686,6,0,1,4,1,0,3,1,0,22,0,1,22,0,0,6,0,2,2,2,0,4,0,11,3,0,0,1,3,0,0,1,5,0,0,6,1,4,0,0,2,3,0,12,0,0,0,4,4,0,0,0,5,15,1,2,0,0,50,4,0,2,3,2,9,3,32,1,3,11,1,1,0,0,1,4,2,0,7,0,0,2,0,0,2,7,2,1,5,1,0,0,0,9
54138,3,3,1,0,0,0,2,3,0,0,3,2,1,0,0,2,0,0,0,1,0,2,0,7,0,0,0,0,0,3,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,2,1,0,3,4,0,0,0,0,0,0,0,2,7,0,5,1,0,1,10,0,39,13,0,0,0,0,0,0,4,0,1,0,0,0,0,26,0,0,0,8
37892,0,1,2,1,0,0,0,1,0,0,2,2,2,3,0,0,3,1,3,5,0,15,0,4,1,1,0,1,2,0,3,7,0,0,0,2,0,1,3,0,1,3,0,3,1,0,0,3,5,2,0,0,0,5,4,0,1,0,0,11,0,1,0,2,0,1,11,0,1,2,0,0,0,1,0,8,0,2,1,0,0,0,18,0,0,0,5,0,2,1,0,2,4,6
49652,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,16,0,0,1,0,0,0,3,0,0,0,8
42709,1,0,1,1,0,0,0,1,1,0,2,1,19,1,0,2,0,2,0,1,0,1,0,4,2,0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,6,0,1,0,0,6,5,1,0,0,0,32,2,0,1,2,2,0,0,36,1,4,3,0,0,0,0,2,0,2,0,3,0,0,0,0,0,1,6,1,0,0,0,0,0,0,6
54799,0,1,0,3,0,0,12,0,4,3,2,1,1,0,0,4,0,2,1,8,0,4,3,12,2,0,0,0,2,0,1,3,0,0,1,1,2,28,2,0,4,4,5,2,1,0,0,3,1,4,0,0,3,16,2,0,1,3,0,0,0,7,1,1,1,4,7,0,4,16,1,0,0,4,0,34,0,3,0,0,3,0,4,0,3,1,0,1,3,1,0,0,6,8
24860,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3
53440,0,18,0,0,0,0,1,0,0,0,5,0,1,1,0,1,1,3,0,16,0,2,2,7,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,1,2,0,15,0,0,0,0,0,3,0,9,1,0,12,0,0,0,0,2,0,1,0,2,0,2,0,0,23,0,2,0,1,1,0,9,0,0,0,8
5267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
13033,0,0,0,0,0,0,0,1,0,3,1,0,0,4,0,4,0,0,0,1,0,1,0,4,3,0,0,0,0,0,1,1,0,1,1,0,4,3,2,3,0,2,16,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,2,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,10,0,0,0,0,0,2
